******************************				
Read our RUPEE FORECASTS				
 at http://www.kshitij.com/inr/inr1.shtml				
*****************************				
CHF/INR data since 2000				
*** USD/CHF is the Closing Rate of the Day ***				
*** USD/INR is the Average Rate of the Day ***				
*** The rates are provided for the purpose 				
*** of reference only and are not guaranteed				
*** for accuracy ***				


Date	USD/CHF	USD/INR	CHF/INR	
12-May-16	0.9707	66.6025	68.6129	
13-May-16	0.9755	66.7688	68.4471	
16-May-16	0.9775	66.8138	68.3531	
17-May-16	0.9803	66.7725	68.1157
18-May-16	0.9874	66.9325	67.7866
19-May-16	0.9906	67.2700	67.9083
20-May-16	0.9902	67.4050	68.0694
23-May-16	0.9894	67.3800	68.1005
24-May-16	0.9931	67.6800	68.1502
25-May-16	0.9912	67.4738	68.0728
26-May-16	0.9889	67.2563	68.0084
27-May-16	0.9946	67.0350	67.3969
30-May-16	0.9922	67.2650	67.7911
31-May-16	0.9936	67.2125	67.6427
1-Jun-16	0.9882	67.2838	68.0865
2-Jun-16	0.9905	67.3175	67.9645
3-Jun-16	0.9757	67.2588	68.9310
6-Jun-16	0.9704	66.9600	69.0018
7-Jun-16	0.9651	66.8213	69.2369
8-Jun-16	0.9590	66.7000	69.5494
9-Jun-16	0.9644	66.6663	69.1308
10-Jun-16	0.9642	66.8038	69.2812
13-Jun-16	0.9638	67.0550	69.5736
14-Jun-16	0.9635	67.1988	69.7473
15-Jun-16	0.9614	67.1600	69.8565
16-Jun-16	0.9647	67.2263	69.6840
17-Jun-16	0.9597	67.1225	69.9389
20-Jun-16	0.9617	67.4725	70.1603
21-Jun-16	0.9623	67.4700	70.1169
22-Jun-16	0.9584	67.5200	70.4530
23-Jun-16	0.9629	67.3350	69.9308
24-Jun-16	0.9702	67.9963	70.0855
27-Jun-16	0.9773	67.9450	69.5267
28-Jun-16	0.9799	67.8350	69.2272
29-Jun-16	0.9792	67.7213	69.1626
30-Jun-16	0.9760	67.5900	69.2549
1-Jul-16	0.9730	67.4100	69.2841
4-Jul-16	0.9712	67.2150	69.2068
5-Jul-16	0.9770	67.4100	68.9969
6-Jul-16	0.9752	67.4600	69.1741
7-Jul-16	0.9787	67.4225	68.8920
8-Jul-16	0.9831	67.4038	68.5611
11-Jul-16	0.9827	67.1350	68.3204
12-Jul-16	0.9884	67.1438	67.9324
13-Jul-16	0.9846	67.1200	68.1733
14-Jul-16	0.9809	66.9388	68.2450
15-Jul-16	0.9821	66.9875	68.2077
18-Jul-16	0.9822	67.1275	68.3412
19-Jul-16	0.9856	67.1700	68.1500
20-Jul-16	0.9872	67.1888	68.0585
21-Jul-16	0.9856	67.2150	68.1991
22-Jul-16	0.9870	67.1350	68.0220
25-Jul-16	0.9861	67.2638	68.2147
26-Jul-16	0.9920	67.3338	67.8768
27-Jul-16	0.9862	67.2350	68.1779
28-Jul-16	0.9804	67.0450	68.3847
29-Jul-16	0.9696	67.0188	69.1207
1-Aug-16	0.9677	66.7500	68.9787
2-Aug-16	0.9645	66.7400	69.1972
3-Aug-16	0.9731	66.8500	68.6994
4-Aug-16	0.9740	66.9200	68.7042
5-Aug-16	0.9808	66.8150	68.1237
8-Aug-16	0.9826	66.7813	67.9666
9-Aug-16	0.9814	66.9075	68.1756
10-Aug-16	0.9744	66.7188	68.4723
11-Aug-16	0.9753	66.8550	68.5453
12-Aug-16	0.9758	66.8463	68.5033
15-Aug-16	0.9728	66.8900	68.7582
16-Aug-16	0.9618	66.8350	69.4902
17-Aug-16	0.9622	66.7675	69.3905
18-Aug-16	0.9548	66.8088	69.9751
19-Aug-16	0.9603	66.9863	69.7555
22-Aug-16	0.9621	67.1963	69.8433
23-Aug-16	0.9626	67.0900	69.6988
24-Aug-16	0.9670	67.1150	69.4039
25-Aug-16	0.9676	67.0625	69.3074
26-Aug-16	0.9783	67.0313	68.5209
29-Aug-16	0.9781	67.1725	68.6744
30-Aug-16	0.9834	67.0800	68.2102
31-Aug-16	0.9834	67.0250	68.1536
1-Sep-16	0.9798	66.9963	68.3761
2-Sep-16	0.9804	66.8400	68.1756
5-Sep-16	0.9799	66.8250	68.1964
6-Sep-16	0.9700	66.5375	68.5954
7-Sep-16	0.9697	66.3663	68.4428
8-Sep-16	0.9718	66.4375	68.3654
9-Sep-16	0.9754	66.6388	68.3187
12-Sep-16	0.9719	66.9063	68.8428
13-Sep-16	0.9771	66.9200	68.4856
14-Sep-16	0.9728	66.9313	68.8041
15-Sep-16	0.9716	66.9500	68.9070
16-Sep-16	0.9804	66.9375	68.2792
19-Sep-16	0.9800	66.9188	68.2844
20-Sep-16	0.9791	67.0050	68.4388
21-Sep-16	0.9737	67.0600	68.8713
22-Sep-16	0.9686	66.7725	68.9378
23-Sep-16	0.9703	66.6750	68.7159
26-Sep-16	0.9691	66.6900	68.8171
27-Sep-16	0.9706	66.4900	68.5026
